page,url,error,timestamp
236,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/236,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:22:59.191314
241,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/241,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.005448
248,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/248,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.333018
243,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/243,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.333018
245,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/245,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.410125
256,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/256,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.473005
251,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/251,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.610324
247,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/247,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.610324
258,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/258,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:26.925271
254,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/254,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:27.304210
252,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/252,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:27.559321
262,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/262,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:49.955674
275,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/275,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.003130
272,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/272,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.003130
270,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/270,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.032814
271,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/271,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.048192
267,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/267,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.064749
273,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/273,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:50.140842
280,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/280,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:51.010235
268,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/268,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:23:58.646482
276,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/276,Failed to perform, curl: (28) Connection timed out after 30002 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:00.627148
282,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/282,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:22.996318
283,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/283,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.012609
284,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/284,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.012609
281,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/281,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.027762
285,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/285,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.027762
292,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/292,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.028758
286,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/286,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.028758
299,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/299,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.042821
290,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/290,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.042821
297,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/297,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.042821
300,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/300,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:23.044333
305,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/305,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.459582
309,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/309,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.476617
304,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/304,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.476617
301,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/301,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.476617
310,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/310,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.476617
308,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/308,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.490719
314,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/314,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.490719
320,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/320,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.522661
317,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/317,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:24:45.522661
321,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/321,Failed to perform, curl: (28) Connection timed out after 30001 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.535642
327,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/327,Failed to perform, curl: (28) Connection timed out after 30004 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.551418
325,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/325,Failed to perform, curl: (28) Connection timed out after 30010 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.551418
334,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/334,Failed to perform, curl: (28) Connection timed out after 30003 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.567374
330,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/330,Failed to perform, curl: (28) Connection timed out after 30012 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.567374
336,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/336,Failed to perform, curl: (28) Connection timed out after 30003 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.580536
339,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/339,Failed to perform, curl: (28) Connection timed out after 30016 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:18.610711
343,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/343,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.006838
345,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/345,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.006838
342,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/342,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.021435
350,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/350,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.036953
349,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/349,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.119069
359,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/359,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.150132
354,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/354,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.151129
357,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/357,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.151129
353,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/353,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.166171
355,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/355,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.166171
351,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/351,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:25:41.166171
371,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/371,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.577579
365,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/365,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.577579
362,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/362,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.578576
363,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/363,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.578576
367,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/367,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.579574
374,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/374,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.588677
372,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/372,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.588677
375,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/375,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.603392
377,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/377,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.619512
376,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/376,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.619512
380,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/380,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:03.620513
381,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/381,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.007015
386,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/386,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.048843
399,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/399,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.052833
392,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/392,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.058378
385,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/385,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.060373
391,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/391,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.071858
397,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/397,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.072854
394,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/394,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.100361
390,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/390,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.100361
395,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/395,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.101360
389,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/389,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:26.117376
404,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/404,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.511867
407,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/407,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.511867
414,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/414,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.526330
411,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/411,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.542418
410,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/410,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.542418
417,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/417,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.556232
419,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/419,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.574852
412,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/412,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:26:48.643254
425,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/425,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.232121
434,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/434,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.278418
433,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/433,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.339868
429,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/429,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.464375
428,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/428,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.464375
430,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/430,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:11.669502
446,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/446,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.074062
442,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/442,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.074062
443,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/443,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.086590
448,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/448,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.110613
447,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/447,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.110613
453,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/453,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.145664
450,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/450,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.145664
455,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/455,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.145664
459,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/459,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.191236
457,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/457,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:34.191236
462,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/462,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.618053
471,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/471,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.665729
469,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/469,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.665729
464,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/464,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.665729
475,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/475,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.695490
465,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/465,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.774517
466,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/466,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.775520
479,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/479,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.775520
461,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/461,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.776523
476,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/476,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:27:56.975671
493,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/493,Failed to perform, curl: (35) TLS connect error: error:100000f7:SSL routines:OPENSSL_internal:WRONG_VERSION_NUMBER. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:04.466354
486,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/486,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.392765
482,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/482,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.394274
490,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/490,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.424048
489,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/489,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.424048
485,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/485,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.439402
487,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/487,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.453418
492,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/492,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.469998
